number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,logicalCoherence,evidenceWarrant,responsiveness,relevanceBurden,precisionClarity,calibrationCharity,move_score,evidence_band,ledger_type
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-correlation-not-production,reply,3,83,74,73,87,95,77,80,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-substance-dualism-defined,constructive,1,89,83,80,86,95,85,86,stronger support,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-parsimony-comparison,reply,3,81,72,73,87,95,76,79,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-intrinsic-nature-of-matter,constructive,3,82,71,88,87,85,75,81,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-panpsychism-origin-question,reply,2,83,77,73,87,95,89,82,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-unifying-qualitative-quantitative,reply,3,83,72,95,87,95,77,84,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-combination-research-path,reply,3,80,70,75,69,95,85,77,material warrant or verification step compressed,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-divine-origin-ground,reply,3,80,69,73,100,95,77,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-no-cosmological-god-inference,reply,3,87,80,98,100,95,90,91,stronger support,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-darwinian-complexification,reply,3,75,68,73,68,85,73,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-panpsychist-combination-gap,reply,3,91,80,73,69,95,89,82,stronger support,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,non_theist,con,Philip Goff,con-combination-gap-not-god,reply,3,91,84,99,100,95,91,93,stronger support,v4-closed-findings-adapter
114,dirckx-goff-consciousness-points-god-2019,Sharon Dirckx vs Philip Goff: Does Consciousness Point to God?,theist,pro,Sharon Dirckx,pro-conscious-because-god-conscious,reply,3,76,62,73,100,95,77,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-pain-biological-orientation,constructive,3,85,78,90,87,95,75,85,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-languishing-distribution,constructive,3,87,78,92,87,95,75,86,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-horrendous-evil-surprise,constructive,3,84,76,89,87,85,80,84,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-comparative-naturalistic-prediction-c004,reply,3,74,68,97,87,75,72,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-languishing-soul-building-c005,reply,3,77,68,73,87,75,75,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-epistemic-chasm-c006,reply,3,78,67,99,87,95,74,83,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-comparative-prediction-standard,reply,3,93,87,99,87,95,89,92,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-background-does-not-entail-data,reply,2,89,82,98,69,95,86,87,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-pain-soul-building-mismatch,reply,3,89,81,99,87,95,91,90,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-soul-building-scope-alternatives,reply,3,86,78,99,87,95,81,88,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-horrendous-evil-soul-destruction,reply,3,89,81,99,87,95,92,90,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-unknown-reasons-tie,reply,3,71,70,99,87,95,68,81,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-biological-analogy-challenge-candidate-05,reply,2,72,65,98,69,95,75,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-horrendous-evil-defeat-candidate-06,reply,3,70,59,73,87,75,61,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-agnosticism-limited-sample-candidate-07,reply,3,85,74,99,87,95,78,86,material warrant or verification step compressed,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-afterlife-compensation-insufficient,reply,3,91,83,99,87,95,92,91,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,non_theist,con,Justin Schieber,con-agnostic-theism-relative-likelihood,reply,3,58,60,98,87,75,59,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-unknown-theistic-likelihood-candidate-001,reply,3,95,90,99,87,95,93,93,stronger support,v4-closed-findings-adapter
116,bertuzzi-schieber-evil-evidence-2019,Cameron Bertuzzi vs Justin Schieber: The Problem of Evil,theist,pro,Cameron Bertuzzi,pro-joint-soul-building-conclusion-candidate-002,reply,2,66,54,67,99,75,68,70,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-identify-necessary-part-as-god,constructive,3,88,52,62,100,95,85,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-c004-contingency-requires-modal-proof,reply,3,84,77,94,87,95,91,87,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-distinguish-determination-from-necessity,reply,3,89,84,98,87,95,90,90,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-ground-explanatory-principle,reply,2,76,74,56,69,75,78,71,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-distinguish-contingency-from-dependence,reply,2,88,82,97,69,95,91,87,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-reject-determination-as-full-explanation,reply,2,73,74,72,87,75,72,75,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-c010-stopping-point-symmetry,reply,3,84,81,98,99,75,87,88,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate01-necessity-transmission,reply,3,84,71,98,87,95,79,85,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate02-self-explanation-consistency,reply,3,68,66,98,99,75,62,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate03-composition-objection,reply,3,91,86,98,87,95,93,91,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-plurality-needs-explanation,reply,3,82,79,98,87,95,80,86,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate05-convergence-presupposed,reply,3,80,75,98,87,75,91,84,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate06-necessary-universe-alternative,reply,3,75,65,98,87,75,86,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate07-divine-attributes-gap,reply,3,92,88,99,100,95,94,94,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-compare-foundation-hypotheses-abductively,reply,3,85,69,96,87,95,92,86,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-candidate09-underdetermined-dilemma,reply,3,91,86,99,100,95,94,94,stronger support,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-perfect-being-simplicity,reply,3,69,60,97,87,75,61,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-avoid-arbitrary-foundation-limits,reply,3,75,68,97,86,75,71,79,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,non_theist,con,Alex O'Connor,con-chunk003-candidate04-lawful-universe-simplicity,reply,3,78,75,98,100,75,78,84,material warrant or verification step compressed,v4-closed-findings-adapter
117,bertuzzi-oconnor-contingency-argument-2018,Alex O'Connor vs Cameron Bertuzzi: Something From Nothing?,theist,pro,Cameron Bertuzzi,pro-infer-external-necessary-being,constructive,3,71,61,78,87,75,65,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-evil-requires-moral-teleology-ground,constructive,3,69,61,88,87,75,60,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-evolutionary-defeater-for-cognition,constructive,3,70,62,86,87,75,62,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,theist,pro,Eric Hernandez,pro-soul-consciousness-libertarian-freedom,constructive,3,58,53,81,87,75,45,66,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-animal-evolutionary-suffering,constructive,3,87,82,91,87,95,92,88,stronger support,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-cosmic-hostility,constructive,2,77,73,87,87,75,79,80,material warrant or verification step compressed,v4-closed-findings-adapter
118,hernandez-schieber-god-existence-2023,Eric Hernandez vs Justin Schieber: Does God Exist?,non_theist,con,Justin Schieber,con-distributed-nonbelief,constructive,3,85,80,91,87,95,90,87,stronger support,v4-closed-findings-adapter
